complexity,token_count,loc,lloc,sloc,comments,multi,blank,code_comment,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,change_type,added,removed,introspection,object_changes,code_generation,library_loading,defect
20,987,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,2,7,7,89250,35293,7174,47776,0
20,987,264,131,164,11,41,46,275,6,38,22,40,44,62,214,338,3,1068,59,0,2,7,7,89260,35293,7175,47777,0
30,919,256,139,192,9,7,47,265,4,23,12,24,27,36,112,171,2,357,19,0,2,8,8,89260,35294,7175,47778,0
15,481,184,100,137,2,15,30,186,6,38,20,39,44,59,214,322,3,991,55,0,2,1,1,89260,35295,7175,47779,0
15,481,103,65,74,8,5,16,111,7,17,9,17,24,26,89,119,3,417,23,0,2,1,1,89260,35296,7175,47780,0
11,492,184,100,137,2,15,30,186,6,38,20,39,44,59,214,322,3,991,55,0,2,12,0,89260,35297,7175,47781,0
15,481,184,100,137,2,15,30,186,6,38,20,39,44,59,214,322,3,991,55,0,2,1,1,89260,35298,7175,47782,0
15,481,103,65,74,8,5,16,111,7,17,9,17,24,26,89,119,3,417,23,0,2,1,1,89260,35299,7175,47783,0
11,492,184,100,137,2,15,30,186,6,38,20,39,44,59,214,322,3,991,55,0,2,12,0,89260,35300,7175,47784,0
75,1811,466,257,367,18,25,50,484,7,126,86,171,133,257,898,1813,4,8612,478,0,2,116,89,89260,35300,7175,47785,0
75,1811,507,281,342,29,59,88,536,10,53,29,57,63,86,336,514,5,2764,153,0,2,116,89,89260,35300,7175,47786,0
31,956,182,127,129,0,0,53,182,5,39,21,42,44,63,217,343,2,926,51,0,2,3,7,89260,35300,7176,47787,0
146,7027,1392,870,1177,35,17,170,1427,14,494,280,531,508,811,4473,7289,7,54850,3047,2,2,158,196,89260,35303,7177,47788,0
15,359,127,75,83,2,11,30,129,4,14,7,14,18,21,61,87,2,175,9,0,2,33,0,89260,35303,7177,47789,0
15,359,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,33,0,89260,35304,7177,47790,0
15,359,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,89260,35304,7177,47790,0
15,359,8,5,5,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,89260,35304,7177,47791,0
15,359,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,89260,35304,7177,47791,0
15,359,14,8,8,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,89260,35304,7177,47792,0
15,359,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,89260,35304,7177,47793,0
15,359,6,4,4,0,0,2,6,1,2,1,2,3,3,2,4,0,2,0,0,2,33,0,89260,35304,7177,47794,0
15,359,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,89260,35304,7177,47795,0
15,359,7,5,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,89260,35304,7177,47796,0
15,359,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,89260,35304,7177,47797,0
15,359,10,6,6,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,89260,35304,7177,47798,0
15,359,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,89260,35304,7177,47798,0
15,359,14,10,10,0,0,4,14,1,1,1,1,2,2,0,2,0,1,0,0,2,33,0,89260,35304,7177,47799,0
15,359,46,26,30,3,0,12,49,3,6,3,6,9,9,20,28,1,42,2,0,2,33,0,89270,35304,7177,47800,0
239,5045,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,13,6,89270,35304,7177,47800,1
239,5045,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,2,13,6,89270,35305,7177,47801,1
239,5045,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,13,6,89270,35305,7177,47802,1
239,5045,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,2,13,6,89280,35307,7177,47803,1
239,5045,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,2,13,6,89280,35307,7177,47804,1
239,5045,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,13,6,89280,35307,7178,47805,1
239,5045,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,2,13,6,89280,35308,7178,47806,1
239,5045,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,13,6,89280,35308,7178,47807,1
45,2802,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,24,5,89280,35309,7178,47808,1
216,4974,182,127,129,0,0,53,182,5,39,21,42,44,63,217,343,2,926,51,0,2,1,1,89280,35309,7179,47809,0
216,4974,1165,710,800,67,119,181,1232,18,243,153,282,261,435,2000,3492,10,36473,2026,1,2,1,1,89290,35309,7180,47810,0
183,5415,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,1,4,89290,35311,7181,47812,0
183,5415,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,2,1,4,89300,35312,7182,47813,0
58,1166,207,111,150,11,0,50,218,5,26,19,36,31,55,133,272,3,943,52,0,2,9,2,89300,35312,7182,47814,0
58,1166,410,198,237,31,55,97,441,11,63,38,72,74,110,414,683,6,4293,238,0,2,9,2,89310,35313,7183,47815,0
15,481,184,100,137,2,15,30,186,6,38,20,39,44,59,214,322,3,991,55,0,2,1,1,89310,35314,7183,47816,0
15,481,103,65,74,8,5,16,111,7,17,9,17,24,26,89,119,3,417,23,0,2,1,1,89310,35315,7183,47817,0
79,1961,757,253,292,73,244,162,830,13,61,38,67,74,105,409,651,7,4654,258,0,2,7,6,89310,35316,7183,47818,0
20,987,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,2,7,7,89310,35316,7183,47819,0
20,987,264,131,164,11,41,46,275,6,38,22,40,44,62,214,338,3,1068,59,0,2,7,7,89320,35316,7184,47820,0
176,7695,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,10,10,89320,35318,7184,47821,0
176,7695,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,10,10,89330,35319,7184,47822,0
30,919,256,139,192,9,7,47,265,4,23,12,24,27,36,112,171,2,357,19,0,2,8,8,89330,35320,7184,47823,0
122,4963,1450,624,1228,12,26,181,1462,14,306,186,354,320,540,2580,4493,8,36391,2021,1,2,27,5,89330,35322,7185,47824,0
11,492,184,100,137,2,15,30,186,6,38,20,39,44,59,214,322,3,991,55,0,2,12,0,89330,35323,7185,47825,0
216,4974,182,127,129,0,0,53,182,5,39,21,42,44,63,217,343,2,926,51,0,2,1,1,89330,35323,7186,47826,0
216,4974,1165,710,800,67,119,181,1232,18,243,153,282,261,435,2000,3492,10,36473,2026,1,2,1,1,89340,35323,7187,47827,0
183,5415,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,1,4,89340,35325,7188,47829,0
183,5415,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,2,1,4,89350,35326,7189,47830,0
58,1166,207,111,150,11,0,50,218,5,26,19,36,31,55,133,272,3,943,52,0,2,9,2,89350,35326,7189,47831,0
58,1166,410,198,237,31,55,97,441,11,63,38,72,74,110,414,683,6,4293,238,0,2,9,2,89360,35327,7190,47832,0
15,481,184,100,137,2,15,30,186,6,38,20,39,44,59,214,322,3,991,55,0,2,1,1,89360,35328,7190,47833,0
15,481,103,65,74,8,5,16,111,7,17,9,17,24,26,89,119,3,417,23,0,2,1,1,89360,35329,7190,47834,0
79,1961,757,253,292,73,244,162,830,13,61,38,67,74,105,409,651,7,4654,258,0,2,7,6,89360,35330,7190,47835,0
20,987,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,2,7,7,89360,35330,7190,47836,0
20,987,264,131,164,11,41,46,275,6,38,22,40,44,62,214,338,3,1068,59,0,2,7,7,89370,35330,7191,47837,0
176,7695,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,10,10,89370,35332,7191,47838,0
176,7695,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,10,10,89380,35333,7191,47839,0
30,919,256,139,192,9,7,47,265,4,23,12,24,27,36,112,171,2,357,19,0,2,8,8,89380,35334,7191,47840,0
122,4963,1450,624,1228,12,26,181,1462,14,306,186,354,320,540,2580,4493,8,36391,2021,1,2,27,5,89380,35336,7192,47841,0
11,492,184,100,137,2,15,30,186,6,38,20,39,44,59,214,322,3,991,55,0,2,12,0,89380,35337,7192,47842,0
16,491,184,100,137,2,15,30,186,6,38,20,39,44,59,214,322,3,991,55,0,2,9,4,89380,35338,7192,47843,0
16,491,103,65,74,8,5,16,111,7,17,9,17,24,26,89,119,3,417,23,0,2,9,4,89380,35339,7192,47844,0
18,697,184,100,137,2,15,30,186,6,38,20,39,44,59,214,322,3,991,55,0,2,55,1,89380,35340,7192,47845,0
45,2806,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,6,8,89380,35341,7192,47846,1
238,5023,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,89380,35341,7192,47846,1
238,5023,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,89380,35342,7192,47847,1
238,5023,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,89380,35342,7192,47848,1
238,5023,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,2,4,7,89390,35344,7192,47849,1
238,5023,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,2,4,7,89390,35344,7192,47850,1
238,5023,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,89390,35344,7193,47851,1
238,5023,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,2,4,7,89390,35345,7193,47852,1
238,5023,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,89390,35345,7193,47853,1
65,1385,91,45,69,0,3,18,91,3,9,6,10,12,16,33,57,1,95,5,0,2,10,0,89390,35347,7193,47854,1
65,1385,367,234,237,17,34,68,384,16,55,34,61,71,95,381,584,8,5183,287,0,2,10,0,89390,35348,7193,47855,1
45,2806,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,5,5,89390,35349,7193,47856,1
238,5023,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,10,6,89390,35349,7193,47856,0
238,5023,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,2,10,6,89390,35350,7193,47857,0
238,5023,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,10,6,89390,35350,7193,47858,0
238,5023,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,2,10,6,89400,35352,7193,47859,0
238,5023,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,2,10,6,89400,35352,7193,47860,0
238,5023,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,10,6,89400,35352,7194,47861,0
238,5023,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,2,10,6,89400,35353,7194,47862,0
238,5023,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,10,6,89400,35353,7194,47863,0
65,1385,91,45,69,0,3,18,91,3,9,6,10,12,16,33,57,1,95,5,0,2,10,0,89400,35355,7194,47864,0
65,1385,367,234,237,17,34,68,384,16,55,34,61,71,95,381,584,8,5183,287,0,2,10,0,89400,35356,7194,47865,0
45,2806,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,21,4,89400,35357,7194,47866,0
252,5837,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,5,2,89400,35359,7194,47867,0
252,5837,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,5,2,89410,35360,7194,47868,0
177,7722,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,44,1,89410,35362,7194,47869,0
177,7722,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,44,1,89420,35363,7194,47870,0
79,1938,466,257,367,18,25,50,484,7,126,86,171,133,257,898,1813,4,8612,478,0,2,46,19,89420,35363,7194,47871,0
79,1938,507,281,342,29,59,88,536,10,53,29,57,63,86,336,514,5,2764,153,0,2,46,19,89420,35363,7194,47872,0
31,1843,466,257,367,18,25,50,484,7,126,86,171,133,257,898,1813,4,8612,478,0,2,72,2,89420,35363,7194,47873,0
16,491,184,100,137,2,15,30,186,6,38,20,39,44,59,214,322,3,991,55,0,2,9,4,89420,35364,7194,47874,0
16,491,103,65,74,8,5,16,111,7,17,9,17,24,26,89,119,3,417,23,0,2,9,4,89420,35365,7194,47875,0
18,697,184,100,137,2,15,30,186,6,38,20,39,44,59,214,322,3,991,55,0,2,55,1,89420,35366,7194,47876,0
79,1938,466,257,367,18,25,50,484,7,126,86,171,133,257,898,1813,4,8612,478,0,2,143,89,89420,35366,7194,47877,0
79,1938,507,281,342,29,59,88,536,10,53,29,57,63,86,336,514,5,2764,153,0,2,143,89,89420,35366,7194,47878,0
31,956,182,127,129,0,0,53,182,5,39,21,42,44,63,217,343,2,926,51,0,2,3,7,89420,35366,7195,47879,0
146,7027,1392,870,1177,35,17,170,1427,14,494,280,531,508,811,4473,7289,7,54850,3047,2,2,158,196,89420,35369,7196,47880,0
15,359,127,75,83,2,11,30,129,4,14,7,14,18,21,61,87,2,175,9,0,2,33,0,89420,35369,7196,47881,0
15,359,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,33,0,89420,35370,7196,47882,0
15,359,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,89420,35370,7196,47882,0
15,359,8,5,5,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,89420,35370,7196,47883,0
15,359,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,89420,35370,7196,47883,0
15,359,14,8,8,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,89420,35370,7196,47884,0
15,359,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,89420,35370,7196,47885,0
15,359,6,4,4,0,0,2,6,1,2,1,2,3,3,2,4,0,2,0,0,2,33,0,89420,35370,7196,47886,0
15,359,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,89420,35370,7196,47887,0
15,359,7,5,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,89420,35370,7196,47888,0
15,359,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,89420,35370,7196,47889,0
15,359,10,6,6,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,89420,35370,7196,47890,0
15,359,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,89420,35370,7196,47890,0
15,359,14,10,10,0,0,4,14,1,1,1,1,2,2,0,2,0,1,0,0,2,33,0,89420,35370,7196,47891,0
15,359,46,26,30,3,0,12,49,3,6,3,6,9,9,20,28,1,42,2,0,2,33,0,89430,35370,7196,47892,0
31,1843,466,257,367,18,25,50,484,7,126,86,171,133,257,898,1813,4,8612,478,0,2,72,2,89430,35370,7196,47893,0
177,7723,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,28,18,89430,35372,7196,47894,0
177,7723,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,28,18,89440,35373,7196,47895,0
252,5831,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,2,0,89440,35375,7196,47896,0
252,5831,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,2,0,89450,35376,7196,47897,0
177,7731,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,3,0,89450,35378,7196,47898,0
177,7731,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,3,0,89460,35379,7196,47899,0
216,4943,182,127,129,0,0,53,182,5,39,21,42,44,63,217,343,2,926,51,0,2,1,1,89460,35379,7197,47900,0
216,4943,1165,710,800,67,119,181,1232,18,243,153,282,261,435,2000,3492,10,36473,2026,1,2,1,1,89470,35379,7198,47901,0
58,1166,207,111,150,11,0,50,218,5,26,19,36,31,55,133,272,3,943,52,0,2,7,0,89470,35379,7198,47902,0
58,1166,410,198,237,31,55,97,441,11,63,38,72,74,110,414,683,6,4293,238,0,2,7,0,89480,35380,7199,47903,0
238,5023,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,10,6,89480,35380,7199,47903,0
238,5023,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,2,10,6,89480,35381,7199,47904,0
238,5023,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,10,6,89480,35381,7199,47905,0
238,5023,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,2,10,6,89490,35383,7199,47906,0
238,5023,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,2,10,6,89490,35383,7199,47907,0
238,5023,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,10,6,89490,35383,7200,47908,0
238,5023,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,2,10,6,89490,35384,7200,47909,0
238,5023,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,10,6,89490,35384,7200,47910,0
15,481,184,100,137,2,15,30,186,6,38,20,39,44,59,214,322,3,991,55,0,2,1,1,89490,35385,7200,47911,0
15,481,103,65,74,8,5,16,111,7,17,9,17,24,26,89,119,3,417,23,0,2,1,1,89490,35386,7200,47912,0
65,1385,91,45,69,0,3,18,91,3,9,6,10,12,16,33,57,1,95,5,0,2,10,0,89490,35388,7200,47913,0
65,1385,367,234,237,17,34,68,384,16,55,34,61,71,95,381,584,8,5183,287,0,2,10,0,89490,35389,7200,47914,0
79,1961,757,253,292,73,244,162,830,13,61,38,67,74,105,409,651,7,4654,258,0,2,7,6,89490,35390,7200,47915,0
20,987,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,2,7,7,89490,35390,7200,47916,0
20,987,264,131,164,11,41,46,275,6,38,22,40,44,62,214,338,3,1068,59,0,2,7,7,89500,35390,7201,47917,0
79,1938,466,257,367,18,25,50,484,7,126,86,171,133,257,898,1813,4,8612,478,0,2,143,89,89500,35390,7201,47918,0
79,1938,507,281,342,29,59,88,536,10,53,29,57,63,86,336,514,5,2764,153,0,2,143,89,89500,35390,7201,47919,0
31,956,182,127,129,0,0,53,182,5,39,21,42,44,63,217,343,2,926,51,0,2,3,7,89500,35390,7202,47920,0
146,7027,1392,870,1177,35,17,170,1427,14,494,280,531,508,811,4473,7289,7,54850,3047,2,2,158,196,89500,35393,7203,47921,0
15,359,127,75,83,2,11,30,129,4,14,7,14,18,21,61,87,2,175,9,0,2,33,0,89500,35393,7203,47922,0
15,359,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,33,0,89500,35394,7203,47923,0
15,359,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,89500,35394,7203,47923,0
15,359,8,5,5,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,89500,35394,7203,47924,0
15,359,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,89500,35394,7203,47924,0
15,359,14,8,8,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,89500,35394,7203,47925,0
15,359,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,89500,35394,7203,47926,0
15,359,6,4,4,0,0,2,6,1,2,1,2,3,3,2,4,0,2,0,0,2,33,0,89500,35394,7203,47927,0
15,359,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,89500,35394,7203,47928,0
15,359,7,5,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,89500,35394,7203,47929,0
15,359,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,89500,35394,7203,47930,0
15,359,10,6,6,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,89500,35394,7203,47931,0
15,359,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,89500,35394,7203,47931,0
15,359,14,10,10,0,0,4,14,1,1,1,1,2,2,0,2,0,1,0,0,2,33,0,89500,35394,7203,47932,0
15,359,46,26,30,3,0,12,49,3,6,3,6,9,9,20,28,1,42,2,0,2,33,0,89510,35394,7203,47933,0
30,919,256,139,192,9,7,47,265,4,23,12,24,27,36,112,171,2,357,19,0,2,8,8,89510,35395,7203,47934,0
45,2806,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,21,4,89510,35396,7203,47935,0
11,492,184,100,137,2,15,30,186,6,38,20,39,44,59,214,322,3,991,55,0,2,12,0,89510,35397,7203,47936,0
31,1843,466,257,367,18,25,50,484,7,126,86,171,133,257,898,1813,4,8612,478,0,2,72,2,89510,35397,7203,47937,0
252,5837,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,5,2,89510,35399,7203,47938,0
252,5837,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,5,2,89520,35400,7203,47939,0
177,7723,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,54,1,89520,35402,7203,47940,0
177,7723,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,54,1,89530,35403,7203,47941,0
254,5861,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,6,0,89530,35405,7203,47942,0
254,5861,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,6,0,89540,35406,7203,47943,0
178,7759,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,32,0,89540,35408,7203,47944,0
178,7759,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,32,0,89550,35409,7203,47945,0
16,491,184,100,137,2,15,30,186,6,38,20,39,44,59,214,322,3,991,55,0,2,1,1,89550,35410,7203,47946,0
16,491,103,65,74,8,5,16,111,7,17,9,17,24,26,89,119,3,417,23,0,2,1,1,89550,35411,7203,47947,0
18,697,184,100,137,2,15,30,186,6,38,20,39,44,59,214,322,3,991,55,0,2,1,1,89550,35412,7203,47948,0
3,65,127,75,83,2,11,30,129,4,14,7,14,18,21,61,87,2,175,9,0,2,1,1,89550,35412,7203,47949,1
3,65,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,1,1,89550,35413,7203,47950,1
3,65,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,89550,35413,7203,47950,1
3,65,8,5,5,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,89550,35413,7203,47951,1
3,65,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,89550,35413,7203,47951,1
3,65,14,8,8,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,89550,35413,7203,47952,1
3,65,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,89550,35413,7203,47953,1
3,65,6,4,4,0,0,2,6,1,2,1,2,3,3,2,4,0,2,0,0,2,1,1,89550,35413,7203,47954,1
3,65,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,89550,35413,7203,47955,1
3,65,7,5,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,89550,35413,7203,47956,1
3,65,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,89550,35413,7203,47957,1
3,65,10,6,6,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,89550,35413,7203,47958,1
3,65,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,89550,35413,7203,47958,1
3,65,14,10,10,0,0,4,14,1,1,1,1,2,2,0,2,0,1,0,0,2,1,1,89550,35413,7203,47959,1
3,65,46,26,30,3,0,12,49,3,6,3,6,9,9,20,28,1,42,2,0,2,1,1,89560,35413,7203,47960,1
260,6091,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,73,6,89560,35415,7203,47962,1
260,6091,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,73,6,89570,35416,7203,47963,1
180,7835,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,113,0,89570,35418,7203,47964,1
180,7835,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,113,0,89580,35419,7203,47965,1
16,491,184,100,137,2,15,30,186,6,38,20,39,44,59,214,322,3,991,55,0,2,1,1,89580,35420,7203,47966,0
16,491,103,65,74,8,5,16,111,7,17,9,17,24,26,89,119,3,417,23,0,2,1,1,89580,35421,7203,47967,0
18,697,184,100,137,2,15,30,186,6,38,20,39,44,59,214,322,3,991,55,0,2,1,1,89580,35422,7203,47968,0
74,3931,1293,570,1093,25,15,163,1318,10,195,123,241,205,364,1516,2795,6,17273,959,0,2,1,1,89590,35424,7203,47969,0
74,3931,1293,570,1093,25,15,163,1318,10,195,123,241,205,364,1516,2795,6,17273,959,0,2,1,1,89600,35426,7203,47970,0
161,3434,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,5,1,89600,35428,7203,47971,0
161,3434,819,519,539,24,98,155,843,15,96,57,106,111,163,690,1107,8,9171,509,0,2,5,1,89610,35430,7203,47972,0
161,3434,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,5,1,89610,35432,7203,47973,0
161,3434,819,519,539,24,98,155,843,15,96,57,106,111,163,690,1107,8,9171,509,0,2,5,1,89620,35434,7203,47974,0
257,6183,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,44,5,89620,35436,7203,47975,0
257,6183,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,44,5,89630,35437,7203,47976,0
238,5010,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,6,10,89630,35437,7203,47976,0
238,5010,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,2,6,10,89630,35438,7203,47977,0
