,complexity,token_count,loc,lloc,sloc,comments,multi,blank,code_comment,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,change_type,added,removed,defect
16934,14,825,442,244,305,14,16,103,456,11,68,45,75,79,120,452,756,6,4588,254,0,2,1,0,0
16935,48,1784,1098,241,925,5,10,155,1103,7,46,25,49,53,74,273,423,3,1580,87,0,2,1,0,0
16936,79,1563,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,2,62,15,1
16937,336,7198,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,36,35,1
16938,336,7198,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,36,35,1
16939,112,5702,1782,648,1425,9,47,279,1791,8,171,97,189,179,286,1292,2140,4,9462,525,0,2,68,31,1
16940,67,2928,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,2,22,6,1
16941,79,1563,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,2,62,15,0
16942,336,7198,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,36,35,0
16943,336,7198,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,36,35,0
16944,112,5702,1782,648,1425,9,47,279,1791,8,171,97,189,179,286,1292,2140,4,9462,525,0,2,68,31,0
16945,67,2928,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,2,22,6,0
16946,9,231,19,8,11,5,0,4,24,2,5,3,6,7,9,13,25,1,30,1,0,2,1,1,0
16947,9,231,102,59,69,5,3,24,107,6,22,15,28,28,43,113,206,3,789,43,0,2,1,1,0
16948,9,231,106,40,36,3,49,17,109,8,17,13,23,25,36,93,167,5,904,50,0,2,1,1,0
16949,211,4523,182,127,129,0,0,53,182,5,39,21,42,44,63,217,343,2,926,51,0,2,1,0,0
16950,211,4523,1165,710,800,67,119,181,1232,18,243,153,282,261,435,2000,3492,10,36473,2026,1,2,1,0,0
16951,99,2081,773,419,590,28,0,166,801,10,204,113,217,214,330,1598,2554,5,13587,754,0,2,1,1,0
16952,99,2081,421,273,302,44,34,57,465,17,81,59,107,98,166,583,1098,11,12329,684,0,2,1,1,0
16953,28,556,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
16954,28,556,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
16955,28,556,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
16956,28,556,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,2,1,0,0
16957,28,556,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,2,1,0,0
16958,28,556,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
16959,28,556,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,2,1,0,0
16960,28,556,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
16961,163,5082,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,1,1,0
16962,163,5082,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,2,1,1,0
16963,17,349,95,58,50,9,16,20,104,12,33,24,45,45,69,209,378,8,3100,172,0,2,1,1,0
16964,82,1800,477,336,357,30,23,73,507,16,194,134,250,210,384,1538,2962,10,30538,1696,0,2,1,0,0
16965,60,1262,996,429,845,24,10,117,1020,7,76,50,88,83,138,494,879,4,3565,198,0,2,1,1,0
16966,60,1262,456,277,329,12,42,72,468,13,85,50,97,98,147,592,972,7,7212,400,0,2,1,1,0
16967,119,2424,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,1,1,0
16968,119,2424,819,519,539,24,98,155,843,15,96,57,106,111,163,690,1107,8,9171,509,0,2,1,1,0
16969,50,1032,207,111,150,11,0,50,218,5,26,19,36,31,55,133,272,3,943,52,0,2,1,0,0
16970,50,1032,410,198,237,31,55,97,441,11,63,38,72,74,110,414,683,6,4293,238,0,2,1,0,0
16971,346,7021,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,1,0,0
16972,346,7021,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,1,0,0
16973,346,7021,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,1,0,0
16974,22,683,339,213,244,17,9,65,356,10,42,26,48,52,74,259,421,5,2410,133,0,2,1,1,0
16975,56,1603,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231,381,2,1069,59,0,2,1,1,0
16976,56,1603,669,365,481,22,61,110,691,15,103,63,122,118,185,747,1273,8,11311,628,0,2,1,1,0
16977,227,5129,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,1,0,0
16978,227,5129,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,1,0,0
16979,7,147,44,22,19,0,19,6,44,2,10,6,12,12,18,35,64,1,77,4,0,2,3,1,0
16980,24,842,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,2,0,0
16981,24,842,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,2,0,0
16982,83,2329,1523,757,1297,19,12,193,1542,12,193,117,230,205,347,1508,2664,7,19053,1058,0,2,4,2,0
16983,83,2329,701,378,504,33,58,109,734,13,110,68,126,123,194,794,1346,7,10027,557,0,2,4,2,0
16984,178,4168,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,2,2,0,0
16985,178,4168,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,2,2,0,0
16986,79,1563,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,2,64,15,0
16987,46,959,447,308,343,6,5,95,453,7,96,59,111,103,170,651,1136,4,4600,255,0,2,1,0,0
16988,46,959,322,174,179,16,74,51,338,10,41,26,46,51,72,252,408,5,2291,127,0,2,1,0,0
16989,23,382,424,94,331,4,0,89,428,1,5,5,5,6,10,11,25,0,12,0,0,2,1,0,0
16990,23,382,38,23,23,6,0,8,44,3,11,7,11,14,18,42,68,1,102,5,0,2,1,0,0
16991,17,518,184,100,137,2,15,30,186,6,38,20,39,44,59,214,322,3,991,55,0,2,2,0,0
16992,17,518,103,65,74,8,5,16,111,7,17,9,17,24,26,89,119,3,417,23,0,2,2,0,0
16993,223,5076,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,2,9,9,0
16994,223,5076,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,2,9,9,0
16995,336,7198,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,37,35,0
16996,336,7198,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,37,35,0
16997,39,792,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,2,2,0,0
16998,39,792,264,131,164,11,41,46,275,6,38,22,40,44,62,214,338,3,1068,59,0,2,2,0,0
16999,30,649,215,129,180,6,0,29,221,8,65,43,72,73,115,415,711,4,3153,175,0,2,3,2,0
17000,30,649,97,69,77,3,3,16,100,6,22,13,23,28,36,113,173,3,542,30,0,2,3,2,0
17001,128,2826,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,2,2,0,0
17002,128,2826,383,288,292,26,6,62,409,11,65,38,67,76,105,429,656,5,3719,206,0,2,2,0,0
17003,20,408,294,64,250,0,0,43,294,1,20,10,20,21,30,86,131,0,65,3,0,2,2,0,0
17004,20,408,78,46,62,3,0,14,81,3,8,4,8,11,12,28,41,1,62,3,0,2,2,0,0
17005,5,118,110,30,77,3,13,16,113,4,21,15,30,25,45,100,208,2,597,33,0,2,2,0,0
17006,5,118,28,15,21,1,0,6,29,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
17007,104,1977,1178,367,1042,6,15,115,1184,9,94,51,95,103,146,644,976,4,4439,246,0,2,2,0,0
17008,104,1977,177,108,140,8,0,27,185,6,30,16,32,36,48,162,248,3,794,44,0,2,2,0,0
17009,191,3892,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,2,2,1,0
17010,191,3892,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,2,2,1,0
17011,16,480,442,244,305,14,16,103,456,11,68,45,75,79,120,452,756,6,4588,254,0,2,2,0,0
17012,16,480,182,102,99,11,40,35,193,3,11,6,11,14,17,42,64,1,97,5,0,2,2,0,0
17013,62,1248,1098,241,925,5,10,155,1103,7,46,25,49,53,74,273,423,3,1580,87,0,2,1,1,0
17014,62,1248,282,202,222,14,2,44,296,8,42,24,43,50,67,250,378,4,1548,86,0,2,1,1,0
17015,78,3314,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266,2075,5,11498,638,0,2,1,0,0
17016,34,997,182,127,129,0,0,53,182,5,39,21,42,44,63,217,343,2,926,51,0,2,1,0,0
17017,137,6599,1392,870,1177,35,17,170,1427,14,494,280,531,508,811,4473,7289,7,54850,3047,2,2,2,1,0
17018,91,3011,773,419,590,28,0,166,801,10,204,113,217,214,330,1598,2554,5,13587,754,0,2,1,0,0
17019,7,263,75,38,59,1,3,12,76,2,4,2,4,6,6,10,15,1,15,0,0,2,1,0,0
17020,94,4283,1338,495,1086,10,64,173,1348,11,122,82,157,133,239,883,1686,7,11934,663,0,2,6,4,0
17021,112,5702,1782,648,1425,9,47,279,1791,8,171,97,189,179,286,1292,2140,4,9462,525,0,2,68,31,0
17022,23,601,102,59,69,5,3,24,107,6,22,15,28,28,43,113,206,3,789,43,0,2,1,1,0
17023,109,4106,1450,624,1228,12,26,181,1462,14,306,186,354,320,540,2580,4493,8,36391,2021,1,2,1,0,0
17024,148,4088,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,1,0,0
17025,117,4641,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,4,3,0
17026,59,3310,1296,573,1062,40,33,157,1336,8,201,118,231,209,349,1561,2689,4,12365,686,0,2,1,0,0
17027,10,236,207,111,150,11,0,50,218,5,26,19,36,31,55,133,272,3,943,52,0,2,1,0,0
17028,78,4093,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,1,0,0
17029,38,2286,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,1,0,0
17030,62,2878,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231,381,2,1069,59,0,2,1,0,0
17031,2,75,7,6,5,0,0,2,7,1,1,1,2,2,3,0,3,1,3,0,0,2,1,0,0
17032,8,273,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,1,0,0
17033,87,4336,1523,757,1297,19,12,193,1542,12,193,117,230,205,347,1508,2664,7,19053,1058,0,2,1,1,0
17034,67,2928,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,2,24,7,0
17035,37,1624,447,308,343,6,5,95,453,7,96,59,111,103,170,651,1136,4,4600,255,0,2,1,0,0
17036,21,661,424,94,331,4,0,89,428,1,5,5,5,6,10,11,25,0,12,0,0,2,1,0,0
17037,40,2359,334,251,279,10,4,40,344,5,127,74,143,132,217,899,1528,2,4303,239,0,2,1,1,0
17038,12,492,184,100,137,2,15,30,186,6,38,20,39,44,59,214,322,3,991,55,0,2,1,0,0
17039,35,1623,1293,570,1093,25,15,163,1318,10,195,123,241,205,364,1516,2795,6,17273,959,0,2,1,0,0
17040,36,1978,384,251,317,7,8,52,391,11,70,44,84,81,128,467,811,6,5355,297,0,2,1,0,0
17041,15,638,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,2,1,0,0
17042,31,1439,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,2,1,0,0
17043,16,1209,215,129,180,6,0,29,221,8,65,43,72,73,115,415,711,4,3153,175,0,2,1,0,0
17044,69,2856,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,2,1,1,0
17045,14,529,295,56,236,0,4,54,295,2,9,5,10,11,15,30,51,1,57,3,0,2,5,3,0
17046,25,1027,373,158,315,8,0,51,381,5,76,44,79,81,123,486,779,2,2026,112,0,2,1,0,0
17047,71,3006,1178,367,1042,6,15,115,1184,9,94,51,95,103,146,644,976,4,4439,246,0,2,1,0,0
17048,73,3738,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,2,1,0,0
17049,14,825,442,244,305,14,16,103,456,11,68,45,75,79,120,452,756,6,4588,254,0,2,1,0,0
17050,48,1784,1098,241,925,5,10,155,1103,7,46,25,49,53,74,273,423,3,1580,87,0,2,1,0,0
17051,14,339,601,196,481,2,23,85,603,8,63,36,72,71,108,400,664,4,3036,168,0,2,3,1,0
17052,14,339,156,79,106,5,16,28,161,5,14,8,15,19,23,64,97,2,261,14,0,2,3,1,0
17053,14,339,601,196,481,2,23,85,603,8,63,36,72,71,108,400,664,4,3036,168,0,2,1,1,0
17054,14,339,156,79,106,5,16,28,161,5,14,8,15,19,23,64,97,2,261,14,0,2,1,1,0
17055,336,7200,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,1,1,1
17056,336,7200,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,1,1,1
17057,78,3324,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266,2075,5,11498,638,0,2,9,3,1
17058,147,6797,139,89,101,2,0,35,141,7,54,34,62,61,96,330,569,4,2287,127,0,2,26,15,1
17059,147,6797,7,5,5,0,0,2,7,1,2,1,2,3,3,2,4,0,2,0,0,2,26,15,1
17060,112,5710,1782,648,1425,9,47,279,1791,8,171,97,189,179,286,1292,2140,4,9462,525,0,2,2,1,1
17061,78,4093,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,1,1,1
17062,40,2367,334,251,279,10,4,40,344,5,127,74,143,132,217,899,1528,2,4303,239,0,2,8,7,1
17063,223,5076,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,2,1,1,1
17064,223,5076,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,2,1,1,1
17065,128,2841,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,2,12,5,1
17066,128,2841,383,288,292,26,6,62,409,11,65,38,67,76,105,429,656,5,3719,206,0,2,12,5,1
17067,78,3341,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266,2075,5,11498,638,0,2,6,1,0
17068,346,7021,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,3,3,0
17069,346,7021,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,3,3,0
17070,346,7021,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,3,3,0
17071,227,5129,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,1,1,0
17072,227,5129,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,1,1,0
17073,223,5076,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,2,1,1,0
17074,223,5076,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,2,1,1,0
17075,336,7200,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,1,1,0
17076,336,7200,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,1,1,0
17077,39,792,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,2,0,2,0
17078,39,792,264,131,164,11,41,46,275,6,38,22,40,44,62,214,338,3,1068,59,0,2,0,2,0
17079,128,2841,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,2,12,5,0
17080,128,2841,383,288,292,26,6,62,409,11,65,38,67,76,105,429,656,5,3719,206,0,2,12,5,0
17081,191,3892,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,2,51,19,0
17082,191,3892,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,2,51,19,0
17083,14,339,601,196,481,2,23,85,603,8,63,36,72,71,108,400,664,4,3036,168,0,0,73,0,0
17084,14,339,156,79,106,5,16,28,161,5,14,8,15,19,23,64,97,2,261,14,0,0,73,0,0
17085,78,3341,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266,2075,5,11498,638,0,2,15,4,0
17086,7,263,75,38,59,1,3,12,76,2,4,2,4,6,6,10,15,1,15,0,0,2,1,1,0
17087,94,4283,1338,495,1086,10,64,173,1348,11,122,82,157,133,239,883,1686,7,11934,663,0,2,5,5,0
17088,147,6797,139,89,101,2,0,35,141,7,54,34,62,61,96,330,569,4,2287,127,0,2,26,15,0
17089,147,6797,7,5,5,0,0,2,7,1,2,1,2,3,3,2,4,0,2,0,0,2,26,15,0
17090,112,5710,1782,648,1425,9,47,279,1791,8,171,97,189,179,286,1292,2140,4,9462,525,0,2,2,1,0
17091,109,4106,1450,624,1228,12,26,181,1462,14,306,186,354,320,540,2580,4493,8,36391,2021,1,2,4,1,0
17092,78,4093,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,5,4,0
17093,87,4336,1523,757,1297,19,12,193,1542,12,193,117,230,205,347,1508,2664,7,19053,1058,0,2,4,1,0
17094,40,2367,334,251,279,10,4,40,344,5,127,74,143,132,217,899,1528,2,4303,239,0,2,8,7,0
17095,36,1978,384,251,317,7,8,52,391,11,70,44,84,81,128,467,811,6,5355,297,0,2,2,2,0
17096,31,1439,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,2,3,1,0
17097,73,3738,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,2,8,8,0
17098,9,317,601,196,481,2,23,85,603,8,63,36,72,71,108,400,664,4,3036,168,0,0,108,0,0
17099,27,545,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1
17100,27,545,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1
17101,27,545,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1
17102,27,545,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,2,0,3,1
17103,27,545,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,2,0,3,1
17104,27,545,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1
17105,27,545,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,2,0,3,1
17106,27,545,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1
17107,346,7021,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,1,0,1
17108,346,7021,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,1,0,1
17109,346,7021,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,1,0,1
17110,6,136,44,22,19,0,19,6,44,2,10,6,12,12,18,35,64,1,77,4,0,2,0,3,1
17111,21,670,339,213,244,17,9,65,356,10,42,26,48,52,74,259,421,5,2410,133,0,2,8,8,1
17112,227,5121,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,0,2,1
17113,227,5121,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,0,2,1
17114,38,777,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,2,0,5,1
17115,38,777,264,131,164,11,41,46,275,6,38,22,40,44,62,214,338,3,1068,59,0,2,0,5,1
17116,127,2817,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,2,0,7,1
17117,127,2817,383,288,292,26,6,62,409,11,65,38,67,76,105,429,656,5,3719,206,0,2,0,7,1
17118,80,1581,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,2,13,5,1
17119,103,1965,1178,367,1042,6,15,115,1184,9,94,51,95,103,146,644,976,4,4439,246,0,2,0,4,1
17120,103,1965,177,108,140,8,0,27,185,6,30,16,32,36,48,162,248,3,794,44,0,2,0,4,1
17121,49,575,647,139,84,35,284,233,682,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1
17122,80,1586,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,2,1,1,1
17123,52,1103,207,111,150,11,0,50,218,5,26,19,36,31,55,133,272,3,943,52,0,2,23,0,1
17124,52,1103,410,198,237,31,55,97,441,11,63,38,72,74,110,414,683,6,4293,238,0,2,23,0,1
17125,227,5114,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,1,3,1
17126,227,5114,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,1,3,1
17127,177,4136,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,2,0,5,1
17128,177,4136,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,2,0,5,1
17129,335,7153,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,6,16,1
17130,335,7153,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,6,16,1
17131,226,5106,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,5,9,1
17132,226,5106,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,5,9,1
17133,53,1123,207,111,150,11,0,50,218,5,26,19,36,31,55,133,272,3,943,52,0,2,9,0,1
17134,53,1123,410,198,237,31,55,97,441,11,63,38,72,74,110,414,683,6,4293,238,0,2,9,0,1
17135,21,668,339,213,244,17,9,65,356,10,42,26,48,52,74,259,421,5,2410,133,0,2,2,3,1
17136,225,5104,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,15,24,1
17137,225,5104,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,15,24,1
17138,177,4124,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,2,28,22,1
17139,177,4124,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,2,28,22,1
17140,46,961,447,308,343,6,5,95,453,7,96,59,111,103,170,651,1136,4,4600,255,0,2,4,4,1
17141,46,961,322,174,179,16,74,51,338,10,41,26,46,51,72,252,408,5,2291,127,0,2,4,4,1
17142,335,7158,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,11,10,1
17143,335,7158,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,11,10,1
17144,38,783,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,2,8,6,1
17145,38,783,264,131,164,11,41,46,275,6,38,22,40,44,62,214,338,3,1068,59,0,2,8,6,1
17146,127,2813,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,2,1,2,1
17147,127,2813,383,288,292,26,6,62,409,11,65,38,67,76,105,429,656,5,3719,206,0,2,1,2,1
17148,103,1960,1178,367,1042,6,15,115,1184,9,94,51,95,103,146,644,976,4,4439,246,0,2,20,18,1
17149,103,1960,177,108,140,8,0,27,185,6,30,16,32,36,48,162,248,3,794,44,0,2,20,18,1
17150,225,5102,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,3,2,1
17151,225,5102,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,3,2,1
17152,335,7158,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,1,1,1
17153,335,7158,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,1,1,1
17154,38,783,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,2,0,1,1
17155,38,783,264,131,164,11,41,46,275,6,38,22,40,44,62,214,338,3,1068,59,0,2,0,1,1
17156,103,1956,1178,367,1042,6,15,115,1184,9,94,51,95,103,146,644,976,4,4439,246,0,2,11,5,1
17157,103,1956,177,108,140,8,0,27,185,6,30,16,32,36,48,162,248,3,794,44,0,2,11,5,1
17158,177,4127,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,2,1,1,1
17159,177,4127,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,2,1,1,1
17160,225,5106,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,3,3,0
17161,225,5106,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,3,3,0
17162,23,388,424,94,331,4,0,89,428,1,5,5,5,6,10,11,25,0,12,0,0,2,9,9,1
17163,23,388,38,23,23,6,0,8,44,3,11,7,11,14,18,42,68,1,102,5,0,2,9,9,1
17164,62,1240,1098,241,925,5,10,155,1103,7,46,25,49,53,74,273,423,3,1580,87,0,2,25,21,1
17165,62,1240,282,202,222,14,2,44,296,8,42,24,43,50,67,250,378,4,1548,86,0,2,25,21,1
17166,335,7154,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,8,5,1
17167,335,7154,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,8,5,1
17168,80,1593,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,2,2,4,1
17169,178,4136,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,2,10,0,1
17170,178,4136,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,2,10,0,1
17171,48,904,207,111,150,11,0,50,218,5,26,19,36,31,55,133,272,3,943,52,0,2,2,0,0
17172,48,904,410,198,237,31,55,97,441,11,63,38,72,74,110,414,683,6,4293,238,0,2,2,0,0
17173,335,7113,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,2,2,0
17174,335,7113,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,2,2,0
17175,95,4294,1338,495,1086,10,64,173,1348,11,122,82,157,133,239,883,1686,7,11934,663,0,2,17,0,0
17176,48,904,207,111,150,11,0,50,218,5,26,19,36,31,55,133,272,3,943,52,0,2,1,1,0
17177,48,904,410,198,237,31,55,97,441,11,63,38,72,74,110,414,683,6,4293,238,0,2,1,1,0
17178,48,904,207,111,150,11,0,50,218,5,26,19,36,31,55,133,272,3,943,52,0,2,3,1,0
17179,48,904,410,198,237,31,55,97,441,11,63,38,72,74,110,414,683,6,4293,238,0,2,3,1,0
17180,335,7113,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,2,2,0
